Segment;WC;Analytic;Clout;Authentic;Tone;WPS;BigWords;Dic;Linguistic;function;pronoun;ppron;i;we;you;shehe;they;ipron;det;article;number;prep;auxverb;adverb;conj;negate;verb;adj;quantity;Drives;affiliation;achieve;power;Cognition;allnone;cogproc;insight;cause;discrep;tentat;certitude;differ;memory;Affect;tone_pos;tone_neg;emotion;emo_pos;emo_neg;emo_anx;emo_anger;emo_sad;swear;Social;socbehav;prosocial;polite;conflict;moral;comm;socrefs;family;friend;female;male;Culture;politic;ethnicity;tech;Lifestyle;leisure;home;work;money;relig;Physical;health;illness;wellness;mental;substances;sexual;food;death;need;want;acquire;lack;fulfill;fatigue;reward;risk;curiosity;allure;Perception;attention;motion;space;visual;auditory;feeling;time;focuspast;focuspresent;focusfuture;Conversation;netspeak;assent;nonflu;filler;AllPunc;Period;Comma;QMark;Exclam;Apostro;OtherP;Emoji
1;102;35.2;45.85;67.28;95.42;102;19.61;90.2;71.57;61.76;14.71;11.76;7.84;2.94;0;0.98;0;2.94;13.73;6.86;0.98;14.71;13.73;4.9;9.8;0;20.59;3.92;0.98;10.78;6.86;3.92;0;5.88;0;5.88;0.98;0;0.98;0;1.96;0.98;0;7.84;6.86;0.98;3.92;2.94;0.98;0.98;0;0;0;8.82;0.98;0.98;0;0;0;0;6.86;1.96;0.98;1.96;1.96;0;0;0;0;3.92;0.98;0.98;0.98;0.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.98;6.86;12.75;0.98;1.96;9.8;0.98;0;0;0.98;0;8.82;3.92;0;0;0;0;0;0;0;0;0;0;0;0;0
1;22;12.37;96.39;50.45;86.79;22;18.18;86.36;54.55;50;18.18;9.09;9.09;0;0;0;0;9.09;18.18;4.55;0;4.55;18.18;4.55;0;0;18.18;9.09;0;27.27;27.27;0;0;4.55;0;4.55;0;0;0;4.55;0;0;0;4.55;4.55;0;0;0;0;0;0;0;0;27.27;9.09;0;0;0;0;0;22.73;9.09;13.64;9.09;0;0;0;0;0;9.09;9.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.09;0;0;9.09;0;0;0;0;0;4.55;0;0;0;0;4.55;0;0
1;57;83.89;99;80.24;74.93;57;10.53;89.47;75.44;56.14;8.77;8.77;1.75;7.02;0;0;0;0;7.02;7.02;3.51;21.05;12.28;3.51;7.02;0;31.58;1.75;3.51;12.28;10.53;1.75;0;3.51;0;3.51;1.75;0;1.75;1.75;0;0;0;3.51;3.51;0;1.75;1.75;0;0;0;0;0;12.28;0;0;0;0;0;0;12.28;3.51;0;1.75;1.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.75;1.75;0;0;0;0;0;0;7.02;14.04;0;7.02;10.53;0;0;0;3.51;0;10.53;14.04;0;0;0;0;0;0;0;0;0;0;0;0;0
1;34;29.85;5.72;83.69;66.58;34;8.82;91.18;67.65;58.82;17.65;8.82;8.82;0;0;0;0;8.82;14.71;11.76;0;8.82;17.65;2.94;5.88;0;29.41;0;0;8.82;2.94;5.88;0;5.88;0;5.88;2.94;0;0;0;0;0;0;2.94;2.94;0;0;0;0;0;0;0;0;5.88;5.88;2.94;0;0;0;0;0;0;0;0;0;0;0;0;0;11.76;2.94;0;8.82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.82;2.94;0;2.94;2.94;0;0;0;5.88;0;8.82;11.76;0;0;0;0;0;0;0;0;0;0;0;0;0
1;62;91.57;92.62;99;70.91;62;20.97;93.55;70.97;54.84;16.13;11.29;3.23;6.45;0;0;0;4.84;9.68;8.06;1.61;20.97;3.23;6.45;1.61;0;12.9;4.84;1.61;9.68;8.06;1.61;0;14.52;1.61;12.9;4.84;6.45;0;1.61;1.61;3.23;0;3.23;3.23;0;0;0;0;0;0;0;0;12.9;1.61;0;0;0;0;0;11.29;0;0;0;0;0;0;0;0;14.52;4.84;1.61;8.06;0;0;0;0;0;0;0;0;0;0;0;0;0;1.61;0;0;0;0;0;0;11.29;16.13;0;3.23;11.29;0;4.84;0;6.45;0;3.23;0;0;0;0;0;0;1.61;0;0;0;0;1.61;0;0
1;39;80.69;26.18;48.76;60.52;39;25.64;76.92;46.15;41.03;7.69;7.69;5.13;0;0;2.56;0;0;7.69;5.13;5.13;12.82;15.38;0;0;0;17.95;2.56;0;5.13;0;5.13;0;2.56;0;2.56;0;0;0;0;0;2.56;0;5.13;2.56;0;0;0;0;0;0;0;2.56;7.69;0;0;0;0;0;0;7.69;2.56;0;2.56;5.13;0;0;0;0;10.26;2.56;0;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;2.56;0;0;0;2.56;0;0;7.69;7.69;0;0;7.69;0;0;0;5.13;2.56;2.56;7.69;0;0;0;0;0;2.56;0;0;0;0;2.56;0;0
1;55;98.11;80.05;97.64;99;55;12.73;90.91;70.91;60;9.09;7.27;1.82;5.45;0;0;0;1.82;16.36;10.91;0;23.64;1.82;7.27;5.45;0;10.91;5.45;5.45;7.27;5.45;1.82;0;3.64;0;3.64;0;0;0;1.82;0;1.82;0;9.09;9.09;0;0;0;0;0;0;0;0;9.09;3.64;0;0;0;0;0;5.45;0;0;0;0;0;0;0;0;9.09;9.09;0;0;0;0;3.64;0;0;0;0;0;0;3.64;0;0;0;3.64;0;0;0;0;0;0;7.27;23.64;0;3.64;18.18;0;1.82;1.82;3.64;0;1.82;1.82;0;0;0;0;0;5.45;0;0;0;0;5.45;0;0
1;55;50.6;40.06;37.49;93.39;55;21.82;87.27;70.91;58.18;16.36;14.55;7.27;0;0;7.27;0;1.82;5.45;3.64;0;18.18;5.45;7.27;9.09;0;14.55;3.64;0;1.82;1.82;0;0;3.64;0;3.64;0;0;0;1.82;0;1.82;0;5.45;5.45;0;1.82;1.82;0;0;0;0;0;14.55;5.45;1.82;0;0;0;1.82;9.09;1.82;0;0;9.09;0;0;0;0;7.27;3.64;1.82;1.82;0;0;0;0;0;0;0;0;0;0;0;0;0;3.64;0;0;0;0;0;0;7.27;18.18;0;3.64;9.09;5.45;0;0;1.82;3.64;5.45;0;0;0;0;0;0;3.64;0;0;0;0;3.64;0;0
1;19;95.09;99;1;92.27;19;21.05;84.21;63.16;57.89;10.53;10.53;5.26;5.26;0;0;0;0;15.79;10.53;0;21.05;10.53;0;5.26;0;21.05;0;0;10.53;10.53;5.26;0;0;0;0;0;0;0;0;0;0;0;5.26;5.26;0;5.26;5.26;0;0;0;0;0;31.58;10.53;0;0;0;0;0;21.05;15.79;0;15.79;0;0;0;0;0;5.26;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15.79;0;0;0;0;0;0;0;0;0;0;0;0;0
1;39;92.63;40.06;30.98;99;39;12.82;87.18;61.54;48.72;10.26;10.26;7.69;2.56;0;0;0;0;7.69;5.13;2.56;20.51;10.26;0;2.56;0;23.08;2.56;0;7.69;5.13;5.13;0;2.56;0;2.56;2.56;0;0;0;0;0;0;7.69;7.69;0;2.56;2.56;0;0;0;0;0;12.82;7.69;0;0;0;0;2.56;5.13;2.56;0;0;2.56;0;0;0;0;10.26;7.69;0;2.56;0;0;5.13;0;0;0;0;0;0;5.13;0;0;0;0;0;0;0;0;0;0;2.56;5.13;0;2.56;2.56;0;0;0;0;5.13;5.13;7.69;0;0;0;0;0;2.56;0;0;0;0;2.56;0;0
1;50;89.52;3.95;85.71;20.23;50;10;82;72;54;14;10;10;0;0;0;0;4;14;10;0;20;0;6;10;0;22;0;0;0;0;0;0;6;0;6;0;0;0;6;0;2;0;0;0;0;0;0;0;0;0;0;0;4;4;0;2;0;0;2;2;0;0;2;0;0;0;0;0;2;0;0;2;0;0;6;0;0;0;0;0;2;2;0;0;0;8;0;0;0;0;0;0;12;10;0;4;4;4;0;0;4;0;0;6;2;2;0;0;0;4;0;0;0;0;4;0;0
1;44;2.21;10.07;89.39;55.62;44;13.64;88.64;81.82;75;18.18;13.64;9.09;0;0;0;4.55;4.55;15.91;4.55;2.27;13.64;25;9.09;6.82;2.27;29.55;2.27;2.27;6.82;0;6.82;0;6.82;2.27;4.55;2.27;0;0;0;0;2.27;0;2.27;2.27;0;0;0;0;0;0;0;0;6.82;0;0;0;0;0;0;6.82;0;0;2.27;0;0;0;0;0;0;0;0;0;0;0;4.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.27;0;0;13.64;9.09;0;0;9.09;0;0;0;2.27;6.82;4.55;4.55;0;0;0;0;0;0;0;0;0;0;0;0;0
1;82;69.71;4.28;91.29;58.42;82;18.29;93.9;70.73;56.1;14.63;9.76;9.76;0;0;0;0;4.88;15.85;6.1;1.22;15.85;8.54;3.66;4.88;0;20.73;3.66;8.54;1.22;0;0;1.22;4.88;0;4.88;1.22;0;0;0;3.66;0;0;2.44;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.98;3.66;0;6.1;0;1.22;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.22;6.1;13.41;1.22;0;6.1;2.44;3.66;0;8.54;0;4.88;6.1;0;0;0;0;0;1.22;0;0;0;0;1.22;0;0
1;62;14.28;88.59;35.88;97.31;62;20.97;93.55;66.13;56.45;14.52;11.29;4.84;6.45;0;0;0;3.23;14.52;6.45;0;6.45;14.52;4.84;9.68;0;19.35;6.45;0;20.97;11.29;8.06;6.45;6.45;0;6.45;0;0;1.61;0;1.61;3.23;0;6.45;6.45;0;1.61;1.61;0;0;0;0;0;12.9;4.84;4.84;0;0;0;1.61;11.29;0;1.61;0;0;0;0;0;0;4.84;0;0;4.84;0;0;0;0;0;0;0;0;0;0;0;1.61;0;4.84;0;0;0;0;0;0;6.45;3.23;0;1.61;1.61;0;0;0;6.45;0;3.23;6.45;0;0;0;0;0;0;0;0;0;0;0;0;0
1;41;48.44;88.82;97.82;58.42;41;19.51;87.8;65.85;51.22;14.63;9.76;2.44;4.88;0;2.44;0;4.88;9.76;2.44;2.44;14.63;9.76;2.44;7.32;0;21.95;0;7.32;4.88;4.88;0;0;17.07;0;17.07;7.32;4.88;2.44;0;0;2.44;0;2.44;2.44;0;2.44;2.44;0;0;0;0;0;17.07;7.32;0;0;0;0;0;9.76;2.44;0;2.44;0;2.44;0;2.44;0;0;0;0;0;0;0;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.88;17.07;9.76;0;2.44;9.76;0;0;0;9.76;7.32;4.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;36;85.2;84.23;77.17;20.23;36;16.67;86.11;61.11;52.78;11.11;11.11;5.56;5.56;0;0;0;0;11.11;2.78;0;19.44;11.11;0;2.78;0;25;0;5.56;11.11;8.33;2.78;0;2.78;0;2.78;2.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.33;0;0;0;0;0;0;8.33;0;2.78;2.78;0;2.78;0;2.78;0;2.78;0;0;2.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.78;8.33;8.33;0;5.56;0;2.78;0;0;8.33;0;5.56;11.11;0;0;0;0;0;0;0;0;0;0;0;0;0
1;17;98.34;2.18;99;20.23;17;11.76;82.35;52.94;47.06;11.76;11.76;11.76;0;0;0;0;0;17.65;11.76;5.88;17.65;0;5.88;0;0;11.76;0;5.88;17.65;0;17.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.88;0;0;5.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.76;11.76;0;5.88;11.76;0;0;0;11.76;0;0;11.76;0;0;0;0;0;11.76;0;0;0;0;11.76;0;0
1;22;81.89;40.06;50.45;99;22;13.64;86.36;63.64;50;22.73;18.18;9.09;0;0;9.09;0;4.55;13.64;4.55;4.55;18.18;0;0;4.55;0;9.09;0;4.55;0;0;0;0;4.55;0;4.55;0;0;4.55;0;0;0;0;9.09;9.09;0;0;0;0;0;0;0;0;9.09;0;0;0;0;0;0;9.09;0;0;0;9.09;0;0;0;0;4.55;4.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.55;4.55;0;0;0;0;0;0;9.09;9.09;0;4.55;4.55;0;0;0;13.64;0;0;0;0;0;0;0;0;4.55;0;0;0;0;4.55;0;0
1;52;64.84;7.93;57.98;94.96;52;15.38;94.23;75;61.54;17.31;9.62;7.69;0;0;0;1.92;7.69;9.62;7.69;0;21.15;11.54;7.69;3.85;0;21.15;5.77;0;1.92;1.92;0;0;3.85;0;3.85;0;0;0;0;1.92;1.92;0;5.77;5.77;0;3.85;3.85;0;0;0;0;0;3.85;1.92;0;0;0;0;1.92;1.92;0;0;0;0;0;0;0;0;9.62;1.92;0;7.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.85;11.54;0;0;3.85;3.85;3.85;0;5.77;1.92;7.69;3.85;0;0;0;0;0;0;0;0;0;0;0;0;0
1;57;91.74;30.3;8.42;20.23;57;10.53;89.47;73.68;56.14;10.53;8.77;1.75;0;0;7.02;0;1.75;15.79;8.77;3.51;19.3;8.77;0;7.02;0;14.04;8.77;10.53;5.26;3.51;1.75;1.75;8.77;0;8.77;0;0;0;1.75;0;8.77;0;0;0;0;0;0;0;0;0;0;0;10.53;1.75;1.75;0;0;0;0;8.77;1.75;0;0;8.77;0;0;0;0;12.28;7.02;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;3.51;0;0;0;0;0;0;5.26;5.26;0;0;5.26;0;0;0;1.75;3.51;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;52;79.34;7.93;99;49.66;52;9.62;98.08;75;59.62;15.38;11.54;9.62;1.92;0;0;0;3.85;17.31;9.62;0;17.31;3.85;3.85;9.62;0;13.46;1.92;5.77;7.69;5.77;1.92;0;7.69;0;7.69;0;0;0;3.85;0;3.85;0;1.92;1.92;0;0;0;0;0;0;0;0;5.77;1.92;0;0;0;0;0;3.85;1.92;0;1.92;0;1.92;0;0;1.92;9.62;1.92;0;7.69;0;0;3.85;1.92;0;1.92;0;0;0;1.92;0;0;0;1.92;0;0;0;0;0;0;11.54;9.62;0;5.77;9.62;0;0;0;15.38;0;0;1.92;0;0;0;0;0;0;0;0;0;0;0;0;0
1;69;27.02;79.94;1;95.08;69;26.09;76.81;68.12;52.17;13.04;11.59;2.9;0;0;7.25;1.45;1.45;13.04;4.35;1.45;10.14;10.14;7.25;8.7;0;17.39;7.25;2.9;0;0;0;0;13.04;0;10.14;4.35;2.9;0;0;1.45;0;0;5.8;5.8;0;1.45;1.45;0;0;0;0;0;13.04;2.9;0;0;0;0;0;10.14;1.45;0;7.25;0;2.9;0;2.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.45;0;0;0;0;0;4.35;10.14;5.8;0;0;2.9;1.45;0;1.45;1.45;1.45;7.25;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0
1;61;73.7;95.74;6.65;99;61;26.23;90.16;65.57;55.74;14.75;13.11;3.28;1.64;0;8.2;0;1.64;13.11;6.56;1.64;18.03;9.84;3.28;4.92;0;13.11;8.2;0;18.03;6.56;8.2;4.92;4.92;0;4.92;0;1.64;0;0;0;1.64;0;13.11;11.48;1.64;3.28;3.28;0;0;0;0;0;21.31;3.28;1.64;0;0;0;0;16.39;1.64;1.64;0;9.84;0;0;0;0;13.11;1.64;0;11.48;0;0;0;0;0;0;0;0;0;0;0;0;0;1.64;0;0;0;1.64;0;0;3.28;11.48;0;1.64;9.84;0;0;0;1.64;1.64;6.56;1.64;0;0;0;0;0;3.28;0;0;0;0;3.28;0;0
1;18;95.3;13.82;99;20.23;18;11.11;83.33;55.56;38.89;11.11;11.11;11.11;0;0;0;0;0;11.11;5.56;5.56;16.67;5.56;0;0;0;5.56;11.11;5.56;5.56;0;5.56;0;5.56;0;5.56;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;0;0;0;0;0;0;5.56;5.56;0;0;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.22;5.56;0;0;5.56;0;0;0;22.22;5.56;0;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0
1;86;50.85;97.83;91.21;56.53;86;9.3;82.56;70.93;56.98;16.28;11.63;1.16;9.3;0;0;1.16;4.65;11.63;3.49;3.49;18.6;6.98;4.65;8.14;2.33;15.12;3.49;6.98;11.63;10.47;1.16;0;4.65;0;4.65;1.16;0;0;0;0;3.49;0;2.33;2.33;0;1.16;1.16;0;0;0;0;0;12.79;0;0;0;0;0;0;12.79;1.16;0;1.16;0;1.16;0;0;1.16;2.33;0;0;1.16;1.16;0;0;0;0;0;0;0;0;0;0;0;0;1.16;0;0;0;0;0;0;5.81;11.63;1.16;3.49;8.14;1.16;0;0;8.14;3.49;1.16;2.33;0;0;0;0;0;6.98;0;0;0;0;6.98;0;0
1;86;37.02;87.48;69.5;87.73;86;15.12;87.21;73.26;59.3;13.95;10.47;2.33;1.16;0;3.49;2.33;3.49;13.95;6.98;1.16;12.79;9.3;10.47;6.98;0;19.77;5.81;5.81;3.49;3.49;1.16;0;10.47;0;10.47;1.16;0;0;6.98;0;3.49;0;4.65;4.65;0;2.33;2.33;0;0;0;0;0;15.12;1.16;0;0;0;0;0;13.95;3.49;1.16;4.65;0;0;0;0;0;2.33;1.16;1.16;0;0;0;2.33;1.16;1.16;0;0;0;0;0;0;0;0;2.33;0;0;0;0;0;0;13.95;13.95;0;1.16;12.79;1.16;0;0;3.49;0;2.33;6.98;0;0;0;0;0;4.65;0;0;0;0;4.65;0;0
1;31;97.63;23.05;99;70.91;31;12.9;83.87;58.06;45.16;9.68;6.45;6.45;0;0;0;0;3.23;12.9;6.45;3.23;22.58;0;0;9.68;0;6.45;6.45;3.23;0;0;0;0;3.23;0;3.23;0;3.23;0;0;0;0;0;3.23;3.23;0;0;0;0;0;0;0;0;3.23;0;0;0;0;0;0;3.23;3.23;0;0;3.23;0;0;0;0;6.45;3.23;0;3.23;0;0;6.45;0;0;0;0;0;0;3.23;0;0;0;6.45;0;0;0;0;0;0;12.9;9.68;0;0;9.68;0;0;0;19.35;0;3.23;0;0;0;0;0;0;6.45;0;0;0;0;6.45;0;0
1;18;66.04;2.75;10.18;20.23;18;22.22;94.44;72.22;66.67;16.67;11.11;11.11;0;0;0;0;5.56;16.67;11.11;0;16.67;11.11;11.11;0;0;16.67;0;0;5.56;0;5.56;0;11.11;0;11.11;0;0;11.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;0;0;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.56;0;0;0;0;0;0;0;11.11;0;5.56;5.56;0;0;0;0;0;0;0;0;0;0;0;0;0
1;27;44.1;2.75;92.16;20.23;27;22.22;77.78;59.26;51.85;14.81;7.41;7.41;0;0;0;0;7.41;14.81;3.7;7.41;11.11;14.81;0;3.7;0;18.52;7.41;3.7;3.7;0;0;3.7;3.7;0;3.7;0;0;0;0;0;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;3.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.7;0;0;0;0;0;0;7.41;11.11;0;0;7.41;3.7;0;0;7.41;0;0;7.41;0;0;0;0;0;0;0;0;0;0;0;0;0
1;37;35.05;98.5;94.68;62.77;37;5.41;89.19;75.68;59.46;18.92;13.51;5.41;8.11;0;0;0;5.41;16.22;2.7;0;13.51;5.41;8.11;5.41;0;16.22;2.7;10.81;10.81;10.81;0;0;8.11;2.7;5.41;0;0;5.41;0;0;0;0;2.7;2.7;0;2.7;2.7;0;0;0;0;0;13.51;0;0;0;0;0;0;13.51;2.7;0;2.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.7;0;0;0;0;0;0;0;16.22;8.11;0;8.11;5.41;0;0;0;13.51;2.7;8.11;0;0;0;0;0;0;5.41;0;0;0;0;5.41;0;0
1;148;38.91;19.44;91.47;29.32;148;11.49;84.46;69.59;56.08;12.16;8.11;6.76;1.35;0;0;0;4.05;14.86;6.76;0.68;11.49;13.51;8.78;3.38;0.68;25.68;2.7;2.7;2.7;2.7;0;0;9.46;0;9.46;4.05;2.03;0.68;0.68;0;0.68;0;0.68;0.68;0;0.68;0.68;0;0;0;0;0;3.38;0.68;0;0;0;0;0;2.7;1.35;0;1.35;0;2.03;0;0;2.03;6.08;0;2.03;0.68;3.38;0;0;0;0;0;0;0;0;0;0;0;0;2.03;0;0;0;0;0;0.68;8.11;9.46;1.35;0;7.43;0;0;0;7.43;6.08;8.11;5.41;0;0;0;0;0;0.68;0;0;0;0;0.68;0;0
1;46;72.44;40.06;17.84;99;46;15.22;86.96;65.22;58.7;15.22;13.04;6.52;0;0;6.52;0;2.17;10.87;6.52;0;23.91;4.35;8.7;8.7;2.17;10.87;0;0;6.52;4.35;4.35;0;4.35;2.17;2.17;0;0;0;0;2.17;0;0;8.7;8.7;0;4.35;4.35;0;0;0;0;0;15.22;4.35;0;0;0;0;0;8.7;2.17;0;0;8.7;0;0;0;0;6.52;4.35;0;2.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.7;8.7;0;0;4.35;4.35;0;0;8.7;4.35;2.17;0;0;0;0;0;0;4.35;0;0;0;0;4.35;0;0
1;66;54.26;1.08;97.32;67.94;66;4.55;81.82;69.7;51.52;9.09;9.09;9.09;0;0;0;0;0;10.61;6.06;3.03;13.64;9.09;7.58;7.58;1.52;22.73;3.03;6.06;1.52;0;1.52;0;10.61;1.52;9.09;1.52;0;1.52;6.06;0;3.03;0;3.03;3.03;0;3.03;3.03;0;0;0;0;0;1.52;1.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.52;0;0;1.52;0;0;1.52;0;0;0;0;0;0;1.52;0;0;1.52;0;0;0;0;0;0;0;9.09;16.67;6.06;3.03;7.58;3.03;0;0;6.06;0;3.03;13.64;0;0;0;0;0;0;0;0;0;0;0;0;0
1;54;10.19;29.78;52.89;93.93;54;9.26;94.44;75.93;59.26;18.52;11.11;7.41;1.85;0;1.85;0;7.41;12.96;3.7;3.7;11.11;20.37;3.7;5.56;0;31.48;1.85;5.56;11.11;7.41;3.7;0;7.41;0;7.41;3.7;0;1.85;1.85;0;1.85;0;5.56;5.56;0;3.7;3.7;0;0;0;0;0;7.41;1.85;0;0;0;0;1.85;5.56;1.85;0;3.7;0;0;0;0;0;7.41;1.85;0;5.56;0;0;0;0;0;0;0;0;0;0;0;0;1.85;1.85;0;0;0;0;0;0;12.96;0;0;0;0;0;0;0;9.26;5.56;3.7;9.26;0;0;0;0;0;1.85;0;0;0;0;1.85;0;0
1;19;89.52;3.34;93.14;20.23;19;10.53;84.21;68.42;47.37;10.53;10.53;10.53;0;0;0;0;0;10.53;5.26;0;15.79;0;5.26;5.26;0;10.53;10.53;0;0;0;0;0;10.53;0;10.53;5.26;0;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.53;5.26;0;5.26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.32;10.53;0;10.53;0;15.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1;30;39.7;22.56;99;20.23;30;30;83.33;70;60;13.33;10;6.67;0;0;0;3.33;3.33;20;10;3.33;10;10;6.67;10;0;13.33;6.67;6.67;6.67;6.67;0;0;6.67;0;6.67;0;0;0;0;0;6.67;0;0;0;0;0;0;0;0;0;0;0;13.33;0;0;0;0;0;0;10;3.33;3.33;3.33;3.33;0;0;0;0;3.33;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.33;16.67;0;3.33;16.67;0;0;0;3.33;0;10;3.33;0;0;0;0;0;0;0;0;0;0;0;0;0
1;43;8.25;1;69.5;87.73;43;18.6;95.35;67.44;53.49;18.6;16.28;16.28;0;0;0;0;2.33;9.3;4.65;2.33;6.98;11.63;2.33;13.95;0;18.6;6.98;0;0;0;0;0;4.65;0;4.65;0;4.65;0;0;0;0;0;4.65;4.65;0;2.33;2.33;0;0;0;0;0;2.33;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18.6;13.95;0;4.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.63;13.95;0;0;2.33;2.33;9.3;0;2.33;4.65;0;2.33;0;0;0;0;0;0;0;0;0;0;0;0;0
1;42;85.89;2.06;99;57.46;42;11.9;90.48;69.05;52.38;9.52;9.52;9.52;0;0;0;0;0;11.9;7.14;0;19.05;7.14;4.76;7.14;0;21.43;4.76;2.38;0;0;0;0;7.14;2.38;4.76;0;0;0;4.76;0;2.38;0;2.38;2.38;0;0;0;0;0;0;0;0;2.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.76;0;0;0;4.76;0;0;0;0;0;0;0;0;0;0;4.76;0;0;0;0;0;0;0;0;11.9;16.67;0;7.14;14.29;0;0;0;16.67;0;0;7.14;0;0;0;0;0;2.38;0;0;0;0;2.38;0;0
1;40;85.68;54.96;63.35;99;40;20;92.5;62.5;50;12.5;7.5;5;0;0;0;2.5;5;22.5;12.5;0;10;10;0;2.5;0;15;5;5;17.5;7.5;7.5;2.5;2.5;0;2.5;0;0;0;0;0;2.5;0;7.5;7.5;0;0;0;0;0;0;0;0;12.5;5;2.5;0;2.5;0;0;10;5;0;0;5;0;0;0;0;17.5;7.5;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;7.5;0;0;5;2.5;0;0;7.5;5;7.5;0;0;0;0;0;0;2.5;0;0;0;0;0;2.5;0
1;43;76.62;53.95;53.52;56.53;43;11.63;86.05;72.09;58.14;9.3;9.3;4.65;0;0;4.65;0;0;13.95;4.65;4.65;23.26;11.63;6.98;6.98;0;20.93;4.65;6.98;4.65;0;4.65;2.33;4.65;2.33;2.33;2.33;0;0;0;0;0;0;2.33;2.33;0;0;0;0;0;0;0;0;6.98;0;0;0;0;0;0;6.98;2.33;0;4.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.33;16.28;0;2.33;9.3;4.65;0;0;4.65;2.33;4.65;9.3;0;0;0;0;0;0;0;0;0;0;0;0;0
1;91;20.41;18.04;54.07;93.6;91;7.69;90.11;71.43;59.34;15.38;9.89;6.59;1.1;0;0;2.2;5.49;14.29;5.49;2.2;14.29;12.09;6.59;10.99;2.2;20.88;6.59;3.3;3.3;2.2;1.1;0;12.09;0;12.09;1.1;1.1;2.2;1.1;2.2;4.4;0;5.49;5.49;0;3.3;3.3;0;0;0;0;0;10.99;2.2;0;0;0;0;2.2;7.69;3.3;0;3.3;1.1;0;0;0;0;3.3;3.3;0;0;0;0;2.2;0;0;0;0;0;0;0;1.1;0;0;1.1;0;0;0;0;0;0;7.69;7.69;0;0;6.59;1.1;0;0;2.2;1.1;5.49;3.3;0;0;0;0;0;1.1;0;0;0;0;1.1;0;0
