ID,labels,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
413,T,38,4,48,1.3333333333333333,3.3,87.72,9.05,52.19,1.0,0.0,13.16,0.0,5.26,0.0,21.05,0.0,0.0,0.0,18.419999999999998,0.0,10.529999999999998,2.8536363636363635,0.0,0.0,0.0,0.0
413,F,33,4,60,1.8181818181818181,8.9,46.13,63.17,1.0,99.0,9.09,0.0,3.03,0.0,0.0,21.21,0.0,0.0,0.0,6.06,0.0,-6.060000000000002,3.1964285714285716,0.0,0.0,0.0,0.0
413,F,38,4,53,1.394736842105263,4.6,78.75,74.45,33.61,2.53,0.0,2.63,2.63,5.26,2.63,18.42,0.0,0.0,0.0,13.16,0.0,-2.6300000000000026,2.8346153846153848,0.0,0.0,0.0,0.0
413,T,64,5,106,1.65625,9.5,50.02,52.84,5.64,1.0,1.56,7.81,1.56,0.0,0.0,17.19,0.0,0.0,3.13,10.940000000000001,0.0,4.690000000000001,2.868,0.0,3.125,0.0,0.0
413,F,34,4,51,1.5,5.4,71.31,16.49,26.78,66.58,2.94,0.0,0.0,14.71,0.0,14.71,0.0,0.0,0.0,14.7,0.0,2.9299999999999997,2.98,0.0,0.0,0.0,0.0
414,T,51,4,66,1.375,5.6,76.22,40.88,46.57,80.19,5.88,1.96,0.0,7.84,0.0,29.41,0.0,7.84,3.92,3.92,0.0,-15.69,2.5131250000000005,0.0,0.0,0.0,0.0
414,F,43,5,55,1.2790697674418605,3.1,88.13,43.84,82.44,1.0,4.65,9.3,2.33,9.3,0.0,20.93,0.0,4.66,0.0,4.66,0.0,-2.3200000000000003,2.85375,0.0,0.0,0.0,0.0
414,F,81,4,126,1.5555555555555556,11.2,50.87,69.38,61.67,8.65,0.0,1.23,0.0,8.64,0.0,18.52,0.0,1.23,1.23,8.64,1.23,-7.419999999999998,3.26,0.0,0.0,0.0,1.2345679012345678
414,T,58,4,80,1.4035087719298245,6.5,73.88,58.3,86.26,99.0,10.34,0.0,0.0,5.17,1.72,18.97,0.0,10.350000000000001,6.9,13.79,1.72,6.880000000000003,2.9713333333333334,0.0,0.0,0.0,0.0
414,F,50,4,78,1.56,8.2,58.79,33.98,1.46,20.23,4.0,4.0,0.0,6.0,4.0,16.0,0.0,2.0,0.0,6.0,0.0,-2.0,3.149047619047619,0.0,0.0,0.0,0.0
415,T,28,4,35,1.3461538461538463,2.3,90.26,76.24,1.0,1.0,0.0,10.71,3.57,7.14,0.0,14.29,0.0,0.0,0.0,0.0,0.0,-3.5799999999999983,3.133333333333333,0.0,0.0,0.0,0.0
415,F,38,4,41,1.2424242424242424,1.8,96.89,6.22,33.61,2.53,0.0,2.63,2.63,5.26,0.0,28.95,0.0,0.0,18.419999999999998,5.26,2.63,-18.43,2.2937499999999997,0.0,0.0,0.0,0.0
415,F,18,3,22,1.2222222222222223,0.9,99.23,33.38,1.0,1.0,0.0,11.11,0.0,11.11,0.0,5.56,0.0,0.0,0.0,5.56,0.0,11.11,2.9933333333333336,0.0,0.0,0.0,0.0
415,T,24,4,35,1.4583333333333333,4.5,73.85,26.1,1.0,99.0,12.5,0.0,4.17,8.33,0.0,8.33,0.0,8.33,4.17,8.33,0.0,12.499999999999998,3.5211111111111113,0.0,4.166666666666666,0.0,0.0
415,F,23,4,33,1.434782608695652,3.2,82.51,1.0,4.38,20.23,0.0,0.0,0.0,8.7,4.35,26.09,0.0,0.0,0.0,8.7,0.0,-17.39,3.48625,0.0,0.0,0.0,0.0
416,T,43,4,62,1.441860465116279,5.1,77.43,70.9,82.44,1.0,0.0,9.3,0.0,9.3,2.33,25.58,0.0,6.98,0.0,9.3,2.33,-4.649999999999999,2.7952941176470585,0.0,0.0,0.0,0.0
416,F,23,1,34,1.619047619047619,11.5,50.16,47.48,4.38,1.0,0.0,17.39,0.0,8.7,0.0,21.74,0.0,4.35,0.0,0.0,0.0,-4.349999999999998,2.3577777777777778,0.0,0.0,0.0,0.0
416,F,18,4,27,1.5,3.9,75.37,10.19,1.0,1.0,0.0,11.11,0.0,11.11,0.0,5.56,0.0,5.56,0.0,0.0,0.0,5.55,2.8625,0.0,0.0,0.0,0.0
416,T,32,4,48,1.5483870967741935,5.2,72.02,70.71,54.55,1.0,0.0,6.25,0.0,3.13,0.0,15.63,0.0,9.379999999999999,6.25,12.5,0.0,3.119999999999999,3.1583333333333337,0.0,0.0,0.0,0.0
416,F,21,3,24,1.1428571428571428,0.1,106.67,29.12,5.94,1.0,0.0,14.29,0.0,14.29,0.0,14.29,0.0,14.29,0.0,9.52,0.0,9.52,3.1390000000000002,0.0,0.0,0.0,0.0
417,T,68,5,92,1.373134328358209,6.2,74.79,79.1,1.39,85.53,4.41,0.0,2.94,2.94,0.0,17.65,0.0,5.88,1.47,10.29,0.0,-2.9499999999999993,3.1189473684210522,0.0,0.0,0.0,0.0
417,F,47,4,64,1.3617021276595744,5.5,76.42,24.81,1.72,97.14,8.51,2.13,0.0,6.38,0.0,21.28,0.0,6.38,12.77,19.15,0.0,8.509999999999998,2.831538461538462,0.0,2.127659574468085,0.0,0.0
417,F,51,5,77,1.5098039215686274,6.1,69.58,5.84,1.0,20.23,3.92,3.92,3.92,7.84,0.0,29.41,0.0,3.92,3.92,7.84,3.92,-9.809999999999999,2.85,0.0,0.0,0.0,0.0
417,T,20,4,28,1.4,2.9,83.32,15.41,1.0,99.0,15.0,0.0,5.0,5.0,0.0,15.0,0.0,10.0,0.0,10.0,0.0,10.0,3.4355555555555557,0.0,0.0,0.0,0.0
417,F,45,4,66,1.4666666666666666,6.5,68.47,22.17,1.0,20.23,2.22,2.22,0.0,2.22,0.0,31.11,0.0,0.0,4.44,4.44,0.0,-22.229999999999997,3.1984615384615385,0.0,0.0,0.0,0.0
418,T,71,5,105,1.5,7.6,65.73,28.77,10.7,1.0,0.0,14.08,0.0,11.27,0.0,16.9,0.0,1.41,1.41,4.2299999999999995,0.0,1.4100000000000001,2.759583333333333,0.0,0.0,0.0,0.0
418,F,62,4,76,1.2666666666666666,5.6,81.63,14.28,95.4,99.0,11.29,1.61,0.0,6.45,3.23,19.35,0.0,11.29,4.84,16.13,1.61,11.29,2.5616666666666665,0.0,0.0,0.0,0.0
418,F,30,4,33,1.1785714285714286,1.3,98.21,22.17,39.59,99.0,10.0,0.0,0.0,0.0,0.0,16.67,0.0,6.67,6.66,6.67,0.0,0.0,2.7600000000000002,0.0,0.0,0.0,0.0
418,T,67,3,103,1.537313432835821,10.8,57.3,71.79,98.28,42.34,2.99,1.49,0.0,4.48,0.0,20.9,0.0,4.48,1.49,28.370000000000005,0.0,11.95000000000001,3.044166666666667,0.0,0.0,0.0,0.0
418,F,59,5,73,1.3035714285714286,4.1,85.49,25.06,76.13,20.23,1.69,1.69,0.0,1.69,0.0,20.34,0.0,8.47,5.08,11.860000000000001,0.0,-5.089999999999998,3.0090476190476187,0.0,1.694915254237288,0.0,0.0
419,T,54,3,69,1.3269230769230769,6.5,79.3,1.0,39.59,1.0,0.0,7.41,0.0,11.11,0.0,20.37,0.0,5.56,7.41,1.85,0.0,-11.110000000000001,3.388461538461539,0.0,0.0,0.0,0.0
419,F,21,2,32,1.6,7.2,61.33,18.12,1.0,99.0,9.52,0.0,0.0,0.0,0.0,23.81,0.0,9.52,4.76,0.0,0.0,-14.29,2.974285714285714,0.0,0.0,0.0,0.0
419,F,23,2,26,1.1304347826086956,1.9,102.1,94.33,1.0,20.23,0.0,0.0,4.35,4.35,0.0,13.04,0.0,0.0,0.0,4.35,0.0,-8.69,3.4225000000000003,0.0,4.3478260869565215,0.0,0.0
419,T,62,3,78,1.2580645161290323,7.8,75.84,17.22,97.57,20.23,1.61,1.61,3.23,9.68,0.0,19.35,0.0,6.45,4.84,17.74,4.84,6.459999999999997,2.95375,0.0,0.0,0.0,0.0
419,F,17,2,24,1.5,5.2,71.82,46.7,1.0,1.0,0.0,5.88,0.0,0.0,0.0,23.53,0.0,0.0,0.0,5.88,0.0,-11.770000000000001,3.4557142857142855,0.0,0.0,0.0,0.0
420,T,54,2,71,1.3653846153846154,11.1,62.01,83.52,92.16,20.23,1.85,1.85,0.0,7.41,0.0,16.67,0.0,5.56,0.0,12.96,0.0,-0.010000000000001563,2.7878947368421048,1.851851851851852,0.0,0.0,0.0
420,F,25,2,40,1.6,8.2,58.79,94.04,85.71,1.0,4.0,8.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,12.0,4.0,16.0,2.8309999999999995,0.0,0.0,0.0,0.0
420,F,53,3,74,1.510204081632653,8.5,63.39,65.45,79.41,20.23,0.0,0.0,1.89,7.55,1.89,15.09,0.0,3.77,1.89,13.21,3.77,1.8900000000000006,2.9438095238095237,0.0,0.0,0.0,1.8867924528301887
420,T,46,2,68,1.4782608695652173,11.1,56.59,92.17,95.81,20.23,2.13,2.13,4.26,4.26,0.0,12.77,0.0,4.26,4.26,23.4,0.0,14.889999999999997,2.8600000000000003,0.0,0.0,0.0,0.0
420,F,58,3,87,1.5,9.6,60.35,84.0,13.6,20.23,1.72,1.72,5.17,5.17,0.0,17.24,0.0,0.0,1.72,6.89,0.0,-6.899999999999999,3.1473913043478254,0.0,0.0,1.7241379310344829,1.7241379310344829
421,T,98,4,127,1.3229166666666667,9.1,72.5,59.87,10.56,34.6,2.04,1.02,0.0,8.16,0.0,15.31,0.0,0.0,2.04,8.16,0.0,-4.09,2.8913333333333333,0.0,0.0,0.0,0.0
421,F,62,4,91,1.467741935483871,8.2,64.2,1.0,79.1,20.23,3.23,3.23,0.0,11.29,6.45,40.32,0.0,1.61,4.84,12.9,0.0,-20.97,2.3945,0.0,0.0,0.0,0.0
421,F,71,4,97,1.3857142857142857,7.8,70.63,18.94,1.22,20.23,1.41,1.41,0.0,9.86,0.0,18.31,0.0,2.82,4.23,2.82,1.41,-11.26,3.0278260869565212,0.0,0.0,0.0,1.4084507042253522
421,T,93,4,135,1.4673913043478262,11.1,56.59,84.4,66.26,1.4,2.15,5.38,0.0,6.45,0.0,12.9,1.08,2.15,2.15,15.05,2.15,12.899999999999997,3.0868421052631576,0.0,1.0752688172043012,0.0,0.0
421,F,53,4,83,1.5961538461538463,8.4,58.28,70.56,2.78,5.02,1.89,3.77,0.0,5.66,0.0,9.43,0.0,1.89,0.0,7.54,0.0,3.7699999999999996,3.084090909090909,0.0,0.0,0.0,0.0
422,T,98,5,129,1.4175824175824177,8.0,69.92,68.5,37.24,20.23,1.02,1.02,1.02,3.06,1.02,18.37,1.02,2.04,2.04,11.219999999999999,0.0,-3.070000000000002,3.217567567567568,1.020408163265306,0.0,0.0,0.0
422,F,68,4,78,1.2580645161290323,5.8,81.12,22.63,89.39,7.16,1.47,2.94,0.0,4.41,0.0,14.71,0.0,7.35,0.0,10.290000000000001,1.47,1.4600000000000009,2.7377777777777776,0.0,0.0,0.0,0.0
422,F,79,4,101,1.3466666666666667,7.1,77.77,42.69,2.83,20.23,1.27,1.27,1.27,5.06,2.53,17.72,0.0,3.8,5.06,6.33,0.0,-8.86,2.989523809523809,0.0,0.0,0.0,0.0
422,T,71,4,109,1.5571428571428572,10.1,53.71,61.59,99.0,40.95,1.41,0.0,0.0,5.63,0.0,26.76,0.0,7.04,0.0,7.04,7.050000000000001,-11.260000000000002,2.9582142857142855,0.0,0.0,0.0,0.0
422,F,72,3,99,1.434782608695652,9.9,65.05,41.36,30.29,1.0,0.0,4.17,1.39,5.56,0.0,19.44,0.0,0.0,2.78,6.949999999999999,0.0,-8.320000000000002,2.8428000000000004,0.0,0.0,0.0,0.0
423,T,143,8,207,1.4680851063829787,9.0,62.07,61.85,12.9,2.12,0.7,3.5,1.4,9.79,1.4,18.88,0.0,2.8,3.5,7.0,2.8,-3.4899999999999984,2.6718604651162794,0.0,0.6993006993006993,0.0,0.6993006993006993
423,F,58,5,87,1.5263157894736843,6.6,68.36,47.93,31.84,5.8,0.0,1.72,0.0,10.34,0.0,17.24,0.0,0.0,1.72,12.07,0.0,-3.4499999999999975,3.137142857142857,0.0,0.0,0.0,0.0
423,F,99,7,129,1.303030303030303,5.2,82.54,78.71,1.51,10.27,1.01,2.02,1.01,6.06,1.01,12.12,0.0,4.04,2.02,8.08,0.0,-1.0099999999999998,2.8216666666666668,0.0,0.0,1.0101010101010102,1.0101010101010102
423,T,119,6,185,1.5546218487394958,11.0,51.38,39.21,79.65,11.63,1.68,2.52,5.04,1.68,0.0,19.33,0.0,1.68,5.04,15.959999999999999,1.68,2.5100000000000016,3.027560975609756,0.0,1.680672268907563,0.0,0.0
423,F,72,5,98,1.3611111111111112,6.5,73.78,19.76,10.18,2.17,1.39,4.17,1.39,6.94,1.39,16.67,0.0,0.0,1.39,11.12,1.39,1.3999999999999986,3.3133333333333335,0.0,0.0,0.0,0.0
424,T,59,2,94,1.5932203389830508,14.8,41.53,73.0,30.14,5.94,3.39,5.08,1.69,3.39,0.0,23.73,0.0,1.69,0.0,3.38,3.38,-8.5,2.955833333333333,0.0,0.0,0.0,0.0
424,F,14,1,17,1.2142857142857142,4.0,91.11,56.86,1.0,20.23,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,7.14,0.0,0.0,2.95,0.0,0.0,0.0,0.0
424,F,21,2,37,1.7619047619047619,9.7,43.9,94.68,5.94,1.0,0.0,4.76,0.0,9.52,0.0,4.76,0.0,0.0,0.0,4.76,0.0,4.76,2.4872727272727273,0.0,0.0,0.0,0.0
424,T,80,4,130,1.6666666666666667,12.1,43.22,69.05,54.55,20.23,3.75,3.75,0.0,2.5,3.75,17.5,0.0,2.5,6.25,12.5,0.0,2.5,2.7909090909090906,0.0,3.75,0.0,0.0
424,F,22,1,32,1.4545454545454546,10.7,57.61,32.02,1.0,20.23,0.0,0.0,0.0,9.09,0.0,18.18,0.0,0.0,0.0,4.55,4.55,-9.08,3.6550000000000002,0.0,0.0,0.0,0.0
425,T,71,5,81,1.1571428571428573,4.0,91.11,44.73,6.71,40.95,2.82,1.41,0.0,4.23,0.0,11.27,0.0,5.64,11.27,4.23,0.0,-2.8099999999999987,3.116111111111111,1.4084507042253522,0.0,0.0,0.0
425,F,34,3,38,1.1515151515151516,2.9,94.15,37.99,1.39,99.0,11.76,2.94,0.0,2.94,5.88,11.76,0.0,2.94,11.76,5.88,0.0,8.83,2.976,0.0,0.0,0.0,0.0
425,F,93,7,117,1.3146067415730338,4.7,83.96,44.83,2.76,20.23,1.08,1.08,2.15,5.38,1.08,13.98,0.0,4.3100000000000005,2.16,4.3100000000000005,2.16,-5.359999999999999,3.10030303030303,0.0,1.0752688172043012,0.0,0.0
425,T,94,7,114,1.2258064516129032,3.8,91.82,70.46,40.84,69.9,3.16,0.0,3.16,4.21,1.05,17.89,0.0,1.05,5.26,13.680000000000001,2.11,1.0600000000000023,2.9033333333333333,0.0,4.25531914893617,0.0,0.0
425,F,30,3,34,1.1333333333333333,1.3,103.63,15.41,19.26,1.23,0.0,3.33,0.0,3.33,6.67,16.67,0.0,3.33,6.66,13.33,0.0,-0.010000000000001563,2.975,0.0,0.0,0.0,0.0
426,T,80,3,109,1.3625,11.3,61.29,65.65,15.38,2.86,0.0,2.5,1.25,1.25,1.25,17.5,0.0,1.25,2.5,10.0,0.0,-5.0,2.9285714285714284,0.0,0.0,0.0,0.0
426,F,69,5,90,1.3043478260869565,5.1,82.85,34.72,1.0,41.62,5.8,4.35,1.45,4.35,4.35,15.94,0.0,0.0,4.35,11.6,2.9,8.700000000000001,2.9683333333333333,0.0,0.0,0.0,0.0
426,F,67,3,93,1.3880597014925373,9.6,65.76,59.36,90.58,42.34,1.49,0.0,2.99,5.97,1.49,19.4,0.0,0.0,2.99,19.409999999999997,2.98,4.479999999999997,3.294705882352941,0.0,0.0,0.0,0.0
426,T,107,6,161,1.5188679245283019,9.0,61.97,23.32,3.92,33.26,1.87,0.93,1.87,2.8,0.93,15.89,0.0,1.87,4.67,1.86,0.0,-11.23,2.766521739130435,0.0,0.0,0.0,0.0
426,F,39,2,48,1.2307692307692308,6.2,85.52,38.2,91.37,20.23,0.0,0.0,5.13,5.13,0.0,17.95,0.0,0.0,0.0,20.509999999999998,0.0,2.5599999999999987,3.3418181818181822,0.0,0.0,0.0,0.0
427,T,30,2,41,1.3666666666666667,6.8,73.17,77.34,39.59,72.45,6.67,3.33,0.0,6.67,0.0,16.67,0.0,3.33,0.0,10.0,0.0,3.3299999999999983,3.2224999999999997,0.0,0.0,0.0,3.333333333333333
427,F,27,2,38,1.52,7.0,67.25,83.52,2.63,1.0,0.0,11.11,0.0,7.41,0.0,7.41,0.0,0.0,0.0,7.41,3.7,14.809999999999999,3.1158333333333332,0.0,0.0,0.0,0.0
427,F,52,2,84,1.6470588235294117,13.2,45.59,59.28,6.15,49.66,1.92,0.0,1.92,5.77,1.92,25.0,0.0,1.92,0.0,9.62,0.0,-13.46,2.9205263157894734,0.0,0.0,0.0,0.0
427,T,52,4,78,1.5,7.2,66.74,32.25,68.36,49.04,3.77,1.89,0.0,3.77,0.0,22.64,0.0,5.66,1.89,13.21,1.89,-1.879999999999999,2.93,0.0,1.9230769230769231,0.0,1.9230769230769231
427,F,46,3,64,1.391304347826087,6.9,72.87,14.64,1.0,84.9,4.35,0.0,2.17,2.17,2.17,28.26,0.0,0.0,0.0,4.34,0.0,-19.57,2.8113333333333332,0.0,0.0,0.0,0.0
428,T,88,7,120,1.3636363636363635,5.8,75.61,68.43,85.15,1.11,3.41,6.82,0.0,11.36,0.0,14.77,0.0,4.55,1.14,11.370000000000001,0.0,6.830000000000002,2.9667857142857144,0.0,0.0,0.0,1.1363636363636365
428,F,55,5,71,1.3653846153846154,5.0,77.84,71.44,37.49,5.35,0.0,1.82,0.0,7.27,1.82,25.45,0.0,0.0,0.0,9.09,0.0,-14.54,3.0231578947368423,0.0,0.0,0.0,1.818181818181818
428,F,56,4,79,1.4107142857142858,6.4,74.19,93.64,4.78,1.0,0.0,3.57,0.0,5.36,1.79,10.71,0.0,1.79,0.0,5.37,0.0,-1.7700000000000014,2.729444444444445,0.0,0.0,0.0,1.7857142857142856
428,T,45,4,64,1.4222222222222223,5.3,76.93,96.08,47.52,20.23,2.22,2.22,0.0,11.11,0.0,6.67,0.0,2.22,0.0,15.55,4.44,17.760000000000005,3.368888888888889,0.0,2.2222222222222223,0.0,0.0
428,F,37,3,51,1.3783783783783783,5.7,75.91,85.33,1.07,1.0,0.0,8.11,0.0,5.41,0.0,13.51,0.0,0.0,0.0,10.809999999999999,0.0,5.409999999999998,3.5894736842105264,0.0,0.0,0.0,0.0
429,T,61,4,88,1.4666666666666666,8.0,64.71,91.61,3.62,6.23,6.56,8.2,1.64,11.48,1.64,9.84,0.0,1.64,1.64,4.92,1.64,11.469999999999999,2.8189285714285717,1.639344262295082,1.639344262295082,0.0,0.0
429,F,24,1,32,1.391304347826087,9.9,65.05,97.04,3.81,1.0,0.0,4.17,0.0,4.17,0.0,12.5,0.0,0.0,0.0,8.34,0.0,0.009999999999999787,2.8716666666666666,0.0,0.0,0.0,4.166666666666666
429,F,24,1,39,1.6956521739130435,13.4,39.67,89.52,1.0,83.0,4.17,0.0,0.0,4.17,0.0,16.67,0.0,0.0,0.0,8.33,0.0,-4.170000000000002,2.388181818181818,0.0,0.0,0.0,0.0
429,T,51,3,85,1.7346938775510203,10.8,46.47,24.9,1.39,1.0,0.0,3.92,1.96,1.96,0.0,17.65,0.0,3.92,1.96,11.76,0.0,-1.9699999999999989,2.8272727272727276,1.96078431372549,0.0,0.0,0.0
429,F,17,1,22,1.2941176470588236,6.4,79.6,79.1,1.39,20.23,0.0,0.0,0.0,0.0,11.76,17.65,0.0,0.0,0.0,0.0,0.0,-17.65,3.7575000000000003,0.0,0.0,0.0,0.0
430,T,25,3,31,1.24,1.8,96.89,7.03,63.35,1.0,0.0,8.0,8.0,20.0,0.0,8.0,0.0,4.0,0.0,8.0,0.0,8.0,3.661,0.0,0.0,0.0,0.0
430,F,15,2,23,1.6428571428571428,6.0,64.37,59.67,1.91,1.0,0.0,13.33,0.0,13.33,0.0,26.67,0.0,0.0,0.0,6.67,0.0,-6.670000000000002,2.86625,0.0,0.0,0.0,0.0
430,F,30,3,42,1.4,4.8,78.25,10.19,39.59,99.0,10.0,0.0,0.0,10.0,0.0,16.67,0.0,6.66,6.67,13.33,0.0,6.659999999999997,2.7063636363636365,0.0,0.0,0.0,3.333333333333333
430,T,42,3,63,1.575,8.5,57.98,10.19,12.96,3.2,2.38,4.76,0.0,9.52,0.0,11.9,0.0,7.14,4.76,16.66,0.0,11.9,2.899411764705882,0.0,0.0,0.0,0.0
430,F,36,3,48,1.3333333333333333,4.4,84.68,58.02,22.12,64.0,2.78,0.0,2.78,5.56,0.0,13.89,0.0,0.0,5.56,16.669999999999998,0.0,5.559999999999999,3.1815384615384614,2.7777777777777777,0.0,0.0,0.0
431,T,87,4,121,1.4069767441860466,9.3,66.57,34.44,67.94,3.47,2.3,4.6,1.15,4.6,0.0,34.48,0.0,6.9,3.4499999999999997,4.6,1.15,-21.83,2.5487999999999995,0.0,0.0,0.0,0.0
431,F,48,4,63,1.3125,4.4,84.68,10.19,15.38,4.22,2.08,4.17,4.17,4.17,0.0,20.83,0.0,0.0,6.25,6.24,0.0,-8.339999999999998,3.3853846153846154,0.0,0.0,0.0,0.0
431,F,35,4,49,1.4,4.4,79.46,24.37,1.27,1.0,0.0,8.57,2.86,8.57,0.0,17.14,0.0,0.0,0.0,0.0,2.86,-5.710000000000001,2.706666666666667,0.0,0.0,0.0,0.0
431,T,74,3,100,1.36986301369863,10.4,63.73,5.35,73.75,62.77,4.05,1.35,8.11,2.7,0.0,16.22,0.0,8.11,2.7,10.809999999999999,1.35,1.3500000000000014,3.393333333333333,0.0,1.351351351351351,0.0,0.0
431,F,34,4,47,1.3823529411764706,4.2,79.77,29.85,1.39,1.0,2.94,11.76,0.0,0.0,2.94,20.59,0.0,0.0,0.0,11.76,2.94,8.82,3.2625,0.0,0.0,0.0,0.0
432,T,31,2,39,1.3,5.6,81.63,7.58,35.88,1.4,0.0,3.23,0.0,0.0,0.0,22.58,0.0,6.45,3.23,0.0,0.0,-19.349999999999998,2.9944444444444445,0.0,0.0,0.0,0.0
432,F,18,1,28,1.5555555555555556,10.3,53.21,19.76,1.17,1.0,0.0,5.56,0.0,5.56,0.0,33.33,0.0,5.56,5.56,11.12,0.0,-16.65,2.9,0.0,0.0,0.0,0.0
432,F,19,2,27,1.4210526315789473,4.6,78.75,67.62,33.61,20.23,0.0,0.0,0.0,5.26,0.0,21.05,0.0,0.0,0.0,10.53,0.0,-10.520000000000001,3.494285714285714,0.0,0.0,0.0,0.0
432,T,12,2,19,1.5833333333333333,5.6,65.39,26.1,89.39,20.23,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,8.33,0.0,-8.340000000000002,3.275,0.0,8.333333333333332,0.0,0.0
432,F,21,2,30,1.4285714285714286,5.0,77.74,42.52,1.0,20.23,0.0,0.0,0.0,0.0,0.0,28.57,0.0,0.0,0.0,4.76,0.0,-23.810000000000002,3.415714285714286,0.0,0.0,0.0,0.0
433,T,56,4,70,1.2962962962962963,5.0,83.15,26.1,89.39,1.0,0.0,3.57,0.0,5.36,0.0,28.57,0.0,5.36,1.79,7.15,1.79,-16.06,2.6546666666666665,0.0,0.0,0.0,0.0
433,F,59,4,79,1.3620689655172413,6.6,73.68,29.33,65.66,1.14,1.69,5.08,0.0,10.17,3.39,15.25,0.0,1.69,6.78,10.17,1.69,3.3900000000000006,2.9116666666666666,0.0,0.0,0.0,0.0
433,F,41,4,60,1.4634146341463414,6.1,69.48,89.52,6.47,3.01,2.44,4.88,0.0,7.32,0.0,12.2,0.0,0.0,0.0,4.88,0.0,0.0,2.62,0.0,0.0,0.0,0.0
433,T,57,4,89,1.5614035087719298,8.9,56.96,8.01,70.28,98.45,7.02,0.0,1.75,5.26,0.0,19.3,0.0,7.02,1.75,15.79,3.51,7.019999999999996,2.9526315789473685,0.0,0.0,0.0,0.0
433,F,31,4,47,1.5161290322580645,5.2,72.02,7.58,1.0,70.91,6.45,3.23,0.0,9.68,0.0,19.35,0.0,0.0,0.0,3.23,0.0,-6.440000000000001,2.9025,0.0,0.0,0.0,0.0
434,T,66,5,96,1.476923076923077,7.2,66.74,75.22,86.68,1.71,3.03,6.06,1.52,12.12,0.0,27.27,0.0,7.58,1.52,0.0,7.58,-10.599999999999998,2.8222727272727273,0.0,0.0,0.0,0.0
434,F,52,4,70,1.3461538461538463,4.8,83.66,86.65,11.63,1.0,1.92,9.62,0.0,9.62,1.92,9.62,0.0,0.0,1.92,7.6899999999999995,0.0,11.53,3.1376190476190478,0.0,0.0,0.0,3.8461538461538463
434,F,35,4,49,1.4,4.4,79.46,98.25,24.32,20.23,2.86,2.86,0.0,8.57,0.0,8.57,0.0,2.86,0.0,5.72,0.0,2.8599999999999994,2.3761538461538465,0.0,0.0,0.0,0.0
434,T,37,5,60,1.6216216216216217,6.2,63.96,51.04,36.48,99.0,8.11,0.0,2.7,13.51,0.0,18.92,0.0,10.81,0.0,18.92,2.7,10.809999999999999,2.7646666666666664,0.0,0.0,0.0,0.0
434,F,54,6,73,1.3518518518518519,4.4,79.26,44.1,10.18,48.44,1.85,0.0,0.0,7.41,0.0,20.37,0.0,3.7,1.85,1.85,0.0,-16.67,3.3636842105263156,0.0,0.0,0.0,0.0
435,T,31,2,42,1.4,6.8,73.17,2.75,99.0,1.0,0.0,6.45,0.0,6.45,0.0,32.26,0.0,9.68,0.0,6.45,3.23,-16.13,2.3370000000000006,3.225806451612903,0.0,0.0,3.225806451612903
435,F,58,3,80,1.3793103448275863,8.5,68.81,72.63,2.1,91.69,5.17,0.0,1.72,6.9,1.72,20.69,0.0,1.72,0.0,6.9,0.0,-8.620000000000001,2.7436842105263155,0.0,0.0,0.0,0.0
435,F,24,2,38,1.5833333333333333,8.0,59.3,62.1,3.81,20.23,0.0,0.0,0.0,4.17,4.17,16.67,0.0,0.0,0.0,8.34,4.17,-4.160000000000002,2.7777777777777777,0.0,0.0,0.0,0.0
435,T,27,2,42,1.5555555555555556,8.6,57.77,16.08,92.16,20.23,3.7,3.7,0.0,0.0,0.0,25.93,0.0,11.11,0.0,11.11,0.0,-7.41,3.146,0.0,0.0,0.0,0.0
435,F,44,3,60,1.3636363636363635,6.7,73.47,58.76,1.0,3.56,0.0,2.27,2.27,2.27,0.0,25.0,0.0,0.0,0.0,2.27,0.0,-20.46,3.01375,0.0,0.0,0.0,0.0
436,T,32,1,52,1.625,15.8,39.0,62.1,32.54,1.56,0.0,3.13,6.25,3.13,0.0,31.25,0.0,0.0,6.25,6.25,0.0,-21.87,2.6406666666666667,0.0,0.0,0.0,0.0
436,F,16,1,27,1.6875,10.7,46.78,98.55,1.0,96.74,6.25,0.0,0.0,6.25,0.0,18.75,0.0,0.0,0.0,0.0,0.0,-12.5,2.3225,0.0,0.0,0.0,6.25
436,F,26,1,33,1.2692307692307692,9.9,70.47,1.3,94.47,20.23,0.0,0.0,0.0,7.69,0.0,23.08,0.0,0.0,11.54,3.85,0.0,-19.229999999999997,2.6425,0.0,0.0,0.0,0.0
436,T,21,1,36,1.7142857142857142,12.7,41.7,81.45,84.92,99.0,9.52,0.0,0.0,0.0,0.0,14.29,0.0,4.76,0.0,4.76,0.0,-0.009999999999999787,2.7590000000000003,0.0,0.0,0.0,0.0
