outcome_class,word_counts,num_sentences,num_syllables,avg_syllables_per_word,fk_grade,fk_read,Analytic,Authentic,Tone,tone_pos,tone_neg,focuspast,focuspresent,focusfuture,Cognition,memory,Self-reference,Other-reference,Contextual Embedding,Perceptual Details,Reality Monitoring,concr_score,Temporal details,Spatial details,People,Quantity details
d,44,1,55,1.25,16.9,52.2,51.97,99.0,55.62,2.27,0.0,0.0,4.55,2.27,11.36,0.0,13.64,0.0,25.01,0.0,15.920000000000002,3.821538461538461,2.272727272727273,0.0,2.272727272727273,0.0
d,27,1,32,1.1851851851851851,9.1,77.91,96.51,99.0,99.0,7.41,0.0,3.7,3.7,0.0,3.7,0.0,11.11,0.0,18.51,0.0,22.220000000000002,3.3075,7.4074074074074066,0.0,0.0,0.0
d,88,5,114,1.2954545454545454,6.6,78.99,28.98,73.56,94.54,5.68,0.0,0.0,5.68,4.55,7.95,0.0,10.22,3.41,15.91,0.0,13.64,3.4622222222222225,1.1363636363636365,0.0,4.545454545454546,2.272727272727273
d,88,3,119,1.4,12.0,59.67,55.38,85.15,73.53,3.41,0.0,1.14,2.27,2.27,7.95,0.0,10.23,1.14,12.5,1.14,9.100000000000001,2.8796000000000004,1.1363636363636365,0.0,1.1363636363636365,0.0
d,48,3,58,1.2340425531914894,4.7,89.38,92.12,89.39,83.0,4.17,0.0,2.08,2.08,0.0,8.33,0.0,6.25,0.0,18.740000000000002,0.0,14.580000000000004,3.4946153846153845,10.416666666666666,2.083333333333333,4.166666666666666,2.083333333333333
d,21,1,22,1.1,5.2,93.48,18.12,5.94,20.23,0.0,0.0,0.0,4.76,0.0,0.0,0.0,4.76,19.05,23.809999999999995,0.0,23.809999999999995,3.838333333333333,4.761904761904762,0.0,0.0,0.0
d,31,1,36,1.2413793103448276,9.9,75.88,41.62,35.88,70.91,3.23,0.0,3.23,3.23,6.45,6.45,0.0,9.68,6.45,6.46,6.45,9.690000000000001,3.51875,0.0,3.225806451612903,3.225806451612903,3.225806451612903
d,43,1,51,1.186046511627907,15.3,61.67,70.9,99.0,20.23,0.0,0.0,2.33,0.0,6.98,2.33,0.0,11.63,0.0,27.91,0.0,25.58,3.9426666666666663,6.976744186046512,0.0,0.0,0.0
d,32,1,42,1.3125,12.2,64.38,62.1,54.55,99.0,12.5,3.13,0.0,0.0,3.13,12.5,0.0,12.5,0.0,6.26,3.13,12.520000000000003,2.7422222222222223,0.0,0.0,0.0,0.0
d,21,1,25,1.25,7.6,76.56,42.52,56.69,20.23,0.0,0.0,9.52,4.76,14.29,0.0,0.0,14.29,0.0,4.76,4.76,9.52,3.527142857142857,0.0,4.761904761904762,0.0,0.0
d,50,4,61,1.2448979591836735,3.4,92.83,69.05,96.32,99.0,8.0,0.0,0.0,0.0,6.0,8.0,2.0,10.0,2.0,18.0,0.0,18.0,3.350714285714286,0.0,0.0,0.0,0.0
d,227,5,285,1.2666666666666666,17.3,51.18,90.11,69.11,39.19,1.3,0.0,1.74,2.17,7.83,8.7,0.0,8.26,0.43,13.48,2.17,8.25,3.320169491525424,4.8458149779735695,2.2026431718061676,0.0,0.4405286343612335
d,64,3,76,1.2063492063492063,6.8,84.0,48.1,32.54,43.51,4.69,3.13,0.0,3.13,1.56,9.38,0.0,10.94,3.13,4.69,14.07,17.189999999999998,3.3155,0.0,0.0,0.0,0.0
d,84,4,117,1.4096385542168675,9.0,67.28,35.59,89.39,95.71,7.14,1.19,8.33,0.0,2.38,15.48,0.0,11.899999999999999,0.0,17.85,2.38,13.080000000000002,2.999166666666667,3.571428571428571,0.0,1.1904761904761905,0.0
d,44,3,48,1.1428571428571428,2.9,99.57,45.12,79.84,55.62,2.27,0.0,2.27,2.27,2.27,6.82,0.0,13.629999999999999,0.0,25.0,0.0,20.45,3.3383333333333334,6.818181818181818,0.0,0.0,0.0
d,38,1,46,1.2432432432432432,13.0,67.76,22.98,84.38,20.23,0.0,0.0,5.26,5.26,0.0,13.16,0.0,10.53,7.89,15.78,5.26,7.879999999999999,3.658888888888889,2.631578947368421,2.631578947368421,0.0,2.631578947368421
d,55,6,59,1.2040816326530612,1.8,96.99,50.6,37.49,76.62,3.64,0.0,0.0,0.0,0.0,10.91,0.0,9.09,1.82,7.28,0.0,0.009999999999999787,3.4,3.636363636363636,0.0,5.454545454545454,0.0
d,56,3,66,1.1785714285714286,5.9,86.33,95.16,97.09,92.84,5.36,0.0,1.79,1.79,0.0,10.71,0.0,10.719999999999999,0.0,23.21,0.0,17.86,3.0282352941176467,0.0,0.0,0.0,1.7857142857142856
d,29,2,39,1.3448275862068966,5.4,82.14,47.93,21.61,74.09,6.9,3.45,3.45,3.45,3.45,3.45,0.0,3.45,0.0,10.34,0.0,17.23,3.436923076923077,0.0,3.4482758620689653,0.0,0.0
d,25,1,34,1.36,10.7,63.02,99.0,96.32,81.12,4.0,0.0,0.0,4.0,8.0,24.0,0.0,4.0,0.0,12.0,0.0,-8.0,3.1628571428571424,0.0,0.0,0.0,0.0
d,83,5,109,1.3132530120481927,6.2,80.01,38.29,58.31,89.13,4.82,0.0,4.82,6.02,4.82,7.23,0.0,8.43,0.0,13.25,3.6100000000000003,14.45,2.8836363636363638,1.2048192771084338,1.2048192771084338,1.2048192771084338,0.0
d,87,8,106,1.2325581395348837,2.8,94.35,87.88,58.59,55.62,2.27,0.0,0.0,1.14,4.55,3.41,0.0,4.55,3.41,19.32,2.27,20.45,3.7351724137931037,3.4482758620689653,0.0,0.0,0.0
d,36,2,44,1.2222222222222223,5.6,87.05,89.52,96.01,99.0,11.11,0.0,5.56,2.78,11.11,13.89,0.0,0.0,0.0,16.67,2.78,16.67,3.6557142857142852,5.555555555555555,0.0,0.0,0.0
d,33,2,43,1.303030303030303,6.2,80.11,93.12,71.27,20.23,0.0,0.0,0.0,0.0,6.06,3.03,0.0,6.06,0.0,18.18,0.0,15.15,3.712142857142857,0.0,3.0303030303030303,0.0,0.0
d,138,7,164,1.2238805970149254,6.0,85.93,64.68,99.0,30.05,1.45,0.72,2.17,2.17,5.07,5.07,0.0,10.14,0.72,23.189999999999998,1.44,21.729999999999997,3.4405405405405403,2.1739130434782608,1.4492753623188406,0.0,0.7246376811594203
d,36,2,41,1.1388888888888888,4.4,95.51,58.02,22.12,99.0,8.33,0.0,5.56,0.0,16.67,8.33,0.0,5.56,0.0,13.889999999999999,2.78,16.67,3.1363636363636362,0.0,2.7777777777777777,0.0,0.0
d,75,4,86,1.2285714285714286,5.4,87.55,63.53,85.71,99.0,8.0,0.0,2.67,1.33,2.67,12.0,0.0,8.0,4.0,11.99,0.0,7.990000000000002,3.2920000000000003,1.3333333333333337,0.0,1.3333333333333337,1.3333333333333337
d,82,3,135,1.646341463414634,13.9,43.77,52.14,14.11,58.42,2.44,0.0,3.66,6.1,1.22,9.76,0.0,4.88,1.22,4.88,1.22,-1.2200000000000006,3.00375,0.0,0.0,0.0,0.0
d,126,5,153,1.224,8.3,79.94,85.89,56.69,70.15,3.17,0.0,3.17,2.38,3.17,10.32,0.0,7.140000000000001,0.0,13.5,0.0,6.350000000000001,3.4364864864864866,1.5873015873015872,0.0,1.5873015873015872,1.5873015873015872
d,44,3,69,1.6428571428571428,8.8,57.27,51.97,11.02,99.0,18.18,0.0,0.0,2.27,6.82,13.64,0.0,11.36,0.0,6.82,2.27,13.629999999999999,2.880526315789474,2.272727272727273,0.0,0.0,0.0
d,103,4,135,1.3235294117647058,9.7,70.97,83.18,92.9,49.98,2.91,0.97,0.0,3.88,0.0,12.62,0.0,8.74,0.0,14.57,3.88,9.709999999999999,3.3397297297297297,2.912621359223301,0.0,0.0,0.0
d,33,1,39,1.2580645161290323,11.8,65.39,20.83,1.51,96.12,6.06,0.0,3.03,9.09,6.06,0.0,0.0,6.06,9.09,9.09,0.0,15.149999999999999,3.711666666666666,0.0,0.0,0.0,0.0
d,112,6,144,1.2972972972972974,7.0,78.08,76.39,95.43,62.01,2.65,0.0,0.0,0.88,6.19,0.88,0.0,9.73,0.88,23.0,0.0,24.77,3.7173529411764705,3.571428571428571,6.25,0.0,0.8928571428571428
d,37,1,55,1.5277777777777777,16.2,43.4,95.19,98.19,99.0,16.22,0.0,0.0,5.41,10.81,8.11,0.0,0.0,2.7,24.330000000000002,0.0,32.44,3.435238095238096,0.0,0.0,0.0,0.0
d,56,3,75,1.3636363636363635,8.1,69.82,86.87,48.09,20.23,0.0,0.0,1.79,1.79,5.36,5.36,0.0,5.359999999999999,1.79,14.28,0.0,8.919999999999998,3.6775000000000007,5.357142857142857,0.0,0.0,0.0
d,27,1,38,1.4615384615384615,12.3,53.55,75.62,10.18,77.5,3.7,0.0,0.0,3.7,0.0,3.7,0.0,11.11,3.7,7.41,0.0,7.409999999999999,3.7449999999999997,3.7037037037037033,0.0,0.0,0.0
d,39,2,44,1.2571428571428571,6.6,79.09,68.35,48.76,91.4,5.13,0.0,2.56,0.0,10.26,2.56,0.0,10.25,0.0,10.26,2.56,15.389999999999999,3.0484615384615386,5.128205128205128,0.0,0.0,0.0
d,87,3,130,1.4942528735632183,13.4,50.5,84.0,51.97,87.26,4.6,0.0,1.15,0.0,3.45,10.34,0.0,4.6,0.0,14.950000000000001,2.3,11.510000000000002,2.892258064516129,2.2988505747126435,1.1494252873563218,0.0,0.0
d,50,3,73,1.46,8.6,62.98,99.0,98.38,50.98,2.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,26.0,2.0,18.0,3.4692857142857143,6.0,10.0,0.0,0.0
d,115,5,148,1.3703703703703705,9.4,66.47,74.62,57.28,99.0,7.83,0.0,1.74,2.61,3.48,8.7,0.0,9.57,0.87,15.649999999999999,6.96,21.74,3.247692307692308,1.7391304347826086,0.0,0.0,0.8695652173913043
d,37,3,49,1.4411764705882353,5.3,76.93,7.95,99.0,20.23,2.7,2.7,0.0,2.7,8.11,2.7,0.0,21.62,0.0,13.510000000000002,0.0,16.220000000000002,3.0799999999999996,5.405405405405405,0.0,0.0,2.702702702702702
d,27,1,29,1.1153846153846154,7.5,87.39,33.38,99.0,77.5,3.7,0.0,0.0,0.0,11.11,7.41,0.0,14.809999999999999,3.7,25.92,3.7,25.91,3.172,3.7037037037037033,0.0,0.0,0.0
d,89,3,100,1.2195121951219512,9.2,77.61,81.99,78.52,94.24,5.62,0.0,1.12,1.12,1.12,7.87,0.0,6.74,1.12,17.98,0.0,15.73,3.150434782608696,3.3707865168539324,0.0,0.0,0.0
d,21,1,30,1.4285714285714286,9.1,67.08,94.68,56.69,20.23,0.0,0.0,4.76,0.0,4.76,19.05,0.0,4.76,4.76,14.29,4.76,-3.552713678800501e-15,3.262857142857143,0.0,0.0,4.761904761904762,0.0
d,44,3,48,1.1162790697674418,3.0,99.26,71.44,34.4,86.79,4.55,0.0,2.27,2.27,2.27,6.82,0.0,6.82,0.0,15.920000000000002,0.0,13.650000000000002,3.514444444444445,6.818181818181818,4.545454545454546,0.0,0.0
d,40,2,42,1.2,5.4,87.55,39.7,95.54,59.44,2.5,0.0,10.0,0.0,0.0,12.5,0.0,15.0,0.0,15.0,5.0,10.0,2.7991666666666664,2.5,0.0,0.0,0.0
d,35,1,44,1.3333333333333333,12.6,63.36,99.0,97.09,20.23,0.0,0.0,2.86,5.71,2.86,2.86,0.0,2.86,0.0,22.86,0.0,20.0,3.46,14.285714285714286,0.0,0.0,0.0
d,20,1,23,1.2777777777777777,6.8,78.59,69.05,63.35,20.23,0.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,10.0,10.0,20.0,4.298333333333333,10.0,0.0,0.0,0.0
d,18,1,30,1.6666666666666667,11.5,44.75,49.68,99.0,20.23,0.0,0.0,0.0,0.0,5.56,0.0,0.0,16.67,0.0,22.23,0.0,22.23,3.247777777777778,5.555555555555555,0.0,0.0,0.0
d,44,5,50,1.1627906976744187,1.9,96.59,71.44,79.84,86.79,4.55,0.0,2.27,6.82,0.0,4.55,0.0,6.82,0.0,18.18,0.0,18.18,3.67,4.545454545454546,0.0,6.8181818181818175,4.545454545454546
d,66,3,82,1.3666666666666667,8.7,68.1,81.89,91.71,67.94,3.03,0.0,1.52,0.0,4.55,10.61,0.0,9.1,0.0,15.16,4.55,12.130000000000003,3.2105000000000006,1.5151515151515151,1.5151515151515151,1.5151515151515151,0.0
d,56,4,74,1.3454545454545455,5.1,82.85,35.59,97.09,75.77,3.57,0.0,5.36,5.36,3.57,3.57,0.0,10.709999999999999,0.0,23.22,3.57,26.79,3.210769230769231,8.928571428571427,1.7857142857142856,0.0,3.571428571428571
d,28,1,33,1.32,9.5,71.48,96.35,89.39,75.77,3.57,0.0,0.0,0.0,3.57,14.29,0.0,7.14,3.57,21.42,0.0,10.700000000000003,3.4625,3.571428571428571,3.571428571428571,0.0,0.0
d,87,3,101,1.2469135802469136,9.1,77.91,51.97,92.7,99.0,7.95,0.0,3.41,0.0,3.41,3.41,0.0,7.96,3.41,19.32,0.0,23.86,3.3810000000000002,2.2988505747126435,0.0,0.0,1.1494252873563218
d,50,3,60,1.2244897959183674,4.9,88.77,28.63,85.71,50.98,2.0,0.0,2.0,8.0,8.0,4.0,0.0,12.0,2.0,16.0,4.0,18.0,3.852631578947368,2.0,0.0,0.0,0.0
d,78,3,96,1.28,9.5,71.48,21.6,98.03,79.29,3.85,0.0,6.41,2.56,0.0,1.28,0.0,11.54,6.41,24.36,1.28,28.21,3.277,5.128205128205128,1.282051282051282,0.0,0.0
d,115,6,147,1.3008849557522124,7.1,77.77,96.25,90.1,20.23,0.0,0.0,1.74,2.61,6.09,1.74,0.0,7.83,0.0,22.61,1.74,22.61,3.8346875000000002,4.3478260869565215,5.217391304347826,0.0,0.0
d,27,2,31,1.1923076923076923,3.6,92.12,55.25,99.0,20.23,0.0,0.0,3.7,3.7,11.11,7.41,0.0,11.11,0.0,33.33,0.0,25.919999999999998,3.5900000000000003,3.7037037037037033,0.0,0.0,7.4074074074074066
d,104,7,125,1.2135922330097086,4.3,90.39,33.67,37.37,98.0,7.69,0.96,1.92,6.73,1.92,1.92,0.0,10.57,1.92,12.5,0.0,19.229999999999997,3.4071428571428575,3.8461538461538463,0.0,0.0,2.8846153846153846
d,49,2,58,1.183673469387755,8.1,80.45,78.57,24.32,82.06,4.08,0.0,2.04,6.12,6.12,8.16,0.0,10.2,2.04,16.32,2.04,14.279999999999998,3.498125,2.0408163265306123,0.0,0.0,2.0408163265306123
d,89,3,116,1.3488372093023255,10.9,67.72,74.52,99.0,55.18,2.25,0.0,1.12,1.12,5.62,8.99,0.0,8.99,1.12,28.090000000000003,0.0,21.35,3.269615384615385,2.247191011235955,1.1235955056179776,0.0,0.0
d,69,3,88,1.353846153846154,9.4,66.37,48.23,53.28,84.26,4.29,0.0,2.86,4.29,2.86,4.29,0.0,8.57,1.43,11.43,0.0,11.43,3.2347619047619043,4.3478260869565215,1.4492753623188406,1.4492753623188406,0.0
d,67,4,78,1.278688524590164,5.7,81.33,63.7,69.28,86.16,4.48,0.0,2.99,2.99,5.97,8.96,0.0,8.95,4.48,17.92,0.0,13.440000000000001,3.0904166666666666,1.4925373134328357,0.0,1.4925373134328357,0.0
d,28,1,36,1.3846153846153846,11.1,62.01,93.64,97.09,98.65,7.14,0.0,3.57,0.0,3.57,3.57,0.0,14.280000000000001,0.0,17.849999999999998,0.0,21.419999999999998,3.6310000000000002,7.142857142857142,3.571428571428571,3.571428571428571,0.0
d,54,4,64,1.28,4.6,84.17,71.02,39.59,77.5,3.7,0.0,1.85,9.26,1.85,7.41,1.85,5.550000000000001,5.56,20.37,7.4,24.060000000000002,3.606470588235294,1.851851851851852,0.0,1.851851851851852,0.0
d,26,1,31,1.1923076923076923,8.7,78.93,99.0,99.0,20.23,0.0,0.0,0.0,0.0,7.69,11.54,0.0,0.0,0.0,34.61,0.0,23.07,3.59875,3.8461538461538463,0.0,0.0,0.0
d,76,3,89,1.2191780821917808,8.0,80.65,89.52,68.52,79.89,3.9,0.0,1.3,2.6,1.3,1.3,0.0,6.49,5.19,19.48,1.3,23.38,3.6796551724137934,3.947368421052631,0.0,1.3157894736842104,0.0
d,46,3,54,1.2,4.4,90.09,34.72,99.0,53.96,2.17,0.0,8.7,6.52,0.0,2.17,0.0,13.04,4.35,28.259999999999998,2.17,30.43,3.216428571428571,8.695652173913043,0.0,0.0,0.0
d,25,2,35,1.4583333333333333,6.8,67.76,96.85,63.35,81.12,4.0,0.0,0.0,0.0,12.0,4.0,0.0,4.0,0.0,20.0,8.0,28.0,3.728571428571428,4.0,0.0,0.0,0.0
d,20,1,26,1.3,7.6,76.56,89.52,89.39,90.5,5.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,15.0,0.0,20.0,3.7055555555555557,0.0,5.0,0.0,5.0
d,37,3,48,1.2972972972972974,4.5,84.37,73.93,3.49,20.23,2.7,2.7,13.51,0.0,0.0,5.41,0.0,5.41,10.81,13.52,2.7,16.22,3.5955555555555554,2.702702702702702,0.0,0.0,0.0
d,17,1,22,1.2941176470588236,6.4,79.6,89.52,83.69,20.23,0.0,0.0,0.0,5.88,11.76,5.88,0.0,11.76,0.0,11.76,0.0,5.88,3.72,0.0,5.88235294117647,5.88235294117647,0.0
d,36,1,47,1.3055555555555556,13.8,60.32,66.04,39.59,99.0,13.89,0.0,0.0,8.33,0.0,2.78,0.0,8.34,0.0,13.889999999999999,2.78,27.779999999999998,3.6416666666666666,0.0,0.0,2.7777777777777777,0.0
d,204,8,229,1.198952879581152,7.9,81.06,68.39,75.67,41.86,1.95,0.49,0.98,2.44,4.39,7.32,0.0,7.8,0.49,18.04,2.44,15.600000000000001,3.4053571428571425,2.941176470588235,0.980392156862745,0.4901960784313725,0.0
d,63,4,75,1.293103448275862,5.4,82.14,25.13,10.18,88.66,6.35,1.59,1.59,3.17,1.59,15.87,0.0,6.35,3.17,7.93,0.0,1.7763568394002505e-15,3.180526315789473,0.0,0.0,1.5873015873015872,0.0
d,81,6,107,1.3209876543209877,5.0,83.15,66.04,99.0,77.5,3.7,0.0,3.7,3.7,1.23,12.35,0.0,12.35,2.47,18.520000000000003,2.46,12.330000000000004,3.145769230769231,3.703703703703704,0.0,0.0,0.0
d,251,13,315,1.3291139240506329,6.8,78.38,69.16,97.63,20.23,1.2,1.2,2.79,1.99,3.98,10.76,0.0,7.17,1.59,17.93,3.1900000000000004,13.15,3.371666666666666,0.796812749003984,0.0,0.0,0.0
d,40,2,49,1.225,6.4,85.02,92.56,95.54,59.44,5.0,2.5,0.0,2.5,0.0,10.0,0.0,10.0,0.0,10.0,0.0,7.5,3.8844444444444455,0.0,0.0,0.0,0.0
d,32,2,41,1.3666666666666667,6.8,73.17,43.4,99.0,20.23,0.0,0.0,3.13,9.38,3.13,6.25,0.0,12.510000000000002,0.0,31.26,0.0,25.01,3.4954545454545456,12.5,0.0,0.0,0.0
d,58,3,66,1.1785714285714286,5.9,86.33,91.71,67.94,20.23,1.72,1.72,5.17,1.72,1.72,3.45,0.0,6.9,0.0,15.52,10.34,25.86,3.236111111111111,3.4482758620689657,0.0,0.0,0.0
d,62,3,79,1.3620689655172413,8.5,68.81,69.92,95.4,70.91,3.23,0.0,1.61,3.23,0.0,3.23,0.0,12.9,3.23,16.13,0.0,16.13,3.119523809523809,4.838709677419355,1.6129032258064515,0.0,0.0
d,46,2,57,1.3255813953488371,8.1,75.03,89.52,29.9,53.96,2.17,0.0,0.0,4.35,8.7,2.17,0.0,8.69,0.0,8.7,2.17,10.87,3.620769230769231,2.1739130434782608,2.1739130434782608,0.0,0.0
d,28,2,39,1.3928571428571428,6.4,74.19,76.24,97.09,98.65,7.14,0.0,0.0,7.14,7.14,10.71,0.0,7.14,3.57,24.990000000000002,0.0,21.42,3.158333333333333,3.571428571428571,0.0,3.571428571428571,0.0
d,60,2,68,1.1333333333333333,9.1,83.33,89.52,98.38,90.5,5.0,0.0,1.67,0.0,1.67,13.33,0.0,8.33,0.0,25.0,1.67,18.340000000000003,3.2300000000000004,3.333333333333333,0.0,0.0,1.6666666666666667
d,35,3,41,1.1714285714285715,3.1,93.44,65.15,63.35,94.7,5.71,0.0,0.0,2.86,11.43,8.57,0.0,5.71,0.0,20.0,5.71,22.85,3.4757142857142855,2.857142857142857,2.857142857142857,0.0,0.0
d,32,1,40,1.2903225806451613,11.8,65.39,62.1,89.39,69.4,3.13,0.0,0.0,9.38,9.38,3.13,0.0,9.379999999999999,0.0,21.88,0.0,21.88,3.870833333333333,6.25,3.125,3.125,0.0
d,25,2,33,1.434782608695652,5.4,76.72,51.7,85.71,81.12,4.0,0.0,4.0,4.0,8.0,0.0,0.0,16.0,0.0,12.0,0.0,16.0,3.7155555555555555,0.0,0.0,4.0,0.0
d,90,4,113,1.2555555555555555,8.5,74.02,17.49,77.17,72.45,3.33,0.0,2.22,4.44,3.33,8.89,0.0,11.11,2.22,15.55,1.11,11.100000000000001,3.391666666666667,3.333333333333333,0.0,0.0,2.2222222222222223
d,72,4,95,1.3768115942028984,7.7,70.84,49.68,30.29,99.0,12.5,0.0,5.56,2.78,0.0,5.56,0.0,11.11,5.56,6.949999999999999,0.0,13.89,2.9419999999999997,0.0,0.0,2.7777777777777777,0.0
d,18,2,24,1.3333333333333333,3.3,87.72,66.04,10.18,20.23,0.0,0.0,0.0,11.11,0.0,5.56,0.0,11.11,11.11,11.11,0.0,5.55,4.015,5.555555555555555,0.0,0.0,0.0
d,45,3,62,1.4090909090909092,6.7,73.47,58.76,34.4,55.62,2.27,0.0,0.0,9.09,2.27,9.09,0.0,6.82,6.82,11.370000000000001,0.0,4.550000000000001,3.474999999999999,0.0,0.0,0.0,4.444444444444445
d,156,8,196,1.2894736842105263,7.2,77.57,7.14,89.39,1.43,1.92,5.13,5.13,6.41,6.41,17.95,0.0,8.33,5.77,19.23,1.92,10.25,2.932820512820513,0.641025641025641,0.0,0.0,0.641025641025641
d,84,4,114,1.4430379746835442,8.7,68.3,78.95,56.69,75.77,3.57,0.0,1.19,3.57,3.57,8.33,0.0,9.52,0.0,11.899999999999999,0.0,7.139999999999999,3.590454545454546,3.571428571428571,1.1904761904761905,0.0,3.571428571428571
d,32,2,40,1.25,6.0,80.62,43.4,96.5,96.74,6.25,0.0,0.0,0.0,3.13,6.25,0.0,12.5,3.13,12.5,9.379999999999999,21.88,3.0309999999999997,3.125,0.0,9.375,0.0
d,61,2,92,1.5081967213114753,14.0,48.98,84.31,37.69,71.67,6.56,3.28,0.0,8.2,0.0,14.75,0.0,0.0,3.28,13.12,1.64,9.850000000000001,3.187,0.0,0.0,0.0,0.0
d,42,1,57,1.3571428571428572,17.3,45.77,85.89,56.69,88.66,4.76,0.0,0.0,4.76,4.76,2.38,0.0,11.899999999999999,0.0,11.899999999999999,4.76,19.039999999999996,3.675294117647059,2.380952380952381,2.380952380952381,0.0,2.380952380952381
d,48,4,66,1.375,5.6,76.22,37.3,99.0,52.41,4.17,2.08,12.5,2.08,0.0,12.5,0.0,12.5,0.0,10.41,2.08,6.240000000000002,3.3838095238095245,0.0,0.0,0.0,0.0
d,70,2,85,1.3076923076923077,12.4,63.87,31.66,72.58,84.26,4.29,0.0,5.71,2.86,8.57,7.14,0.0,10.0,1.43,10.01,0.0,7.160000000000001,3.185909090909091,0.0,0.0,0.0,0.0
d,24,1,31,1.3478260869565217,8.7,73.51,37.3,68.87,20.23,0.0,0.0,0.0,8.33,0.0,4.17,0.0,12.5,0.0,25.0,0.0,20.83,4.616666666666666,0.0,0.0,0.0,0.0
d,68,3,83,1.2575757575757576,8.3,74.53,82.15,36.2,7.16,0.0,1.47,4.41,5.88,0.0,8.82,0.0,8.82,1.47,8.82,2.94,4.41,3.289,1.4705882352941175,1.4705882352941175,1.4705882352941175,1.4705882352941175
d,31,2,38,1.2258064516129032,4.6,89.58,17.22,79.1,99.0,9.68,0.0,0.0,3.23,9.68,3.23,0.0,16.13,3.23,6.46,0.0,12.91,3.65625,0.0,0.0,0.0,0.0
d,127,8,158,1.2845528455284554,5.8,81.22,79.97,95.27,43.51,1.56,0.0,0.78,3.91,3.91,5.47,0.0,10.93,0.0,25.0,0.78,21.87,3.3603125,3.937007874015748,1.574803149606299,0.0,0.7874015748031495
d,69,3,80,1.25,8.1,75.24,56.86,94.92,84.26,4.29,0.0,1.43,2.86,8.57,15.71,0.0,11.43,1.43,12.86,1.43,2.8699999999999974,2.915,2.898550724637681,0.0,1.4492753623188406,0.0
d,49,2,64,1.3617021276595744,10.1,64.54,78.57,14.31,20.23,0.0,0.0,0.0,6.12,12.24,4.08,0.0,10.2,0.0,8.16,4.08,8.16,4.167333333333333,4.081632653061225,0.0,0.0,0.0
d,34,1,39,1.1470588235294117,10.7,79.27,64.21,67.28,99.0,14.71,0.0,5.88,2.94,0.0,5.88,0.0,8.82,0.0,14.7,0.0,23.53,3.4036363636363642,5.88235294117647,0.0,0.0,0.0
d,24,1,29,1.3181818181818181,8.3,74.53,97.04,99.0,83.0,4.17,0.0,0.0,0.0,8.33,8.33,0.0,12.5,0.0,24.990000000000002,0.0,20.830000000000005,3.85,4.166666666666666,0.0,0.0,4.166666666666666
d,62,3,75,1.25,7.6,76.56,56.16,69.74,97.31,6.45,0.0,3.23,1.61,4.84,4.84,0.0,8.07,0.0,14.52,1.61,17.74,3.2625,3.225806451612903,1.6129032258064515,4.838709677419355,1.6129032258064515
d,100,4,135,1.4210526315789473,10.2,64.24,63.17,50.45,34.44,4.04,3.03,7.07,0.0,0.0,14.14,0.0,10.1,1.01,10.1,1.01,4.039999999999999,3.1019354838709683,1.0,1.0,0.0,2.0
d,25,1,39,1.56,13.0,46.1,99.0,35.01,81.12,4.0,0.0,8.0,4.0,8.0,0.0,0.0,4.0,0.0,12.0,4.0,20.0,3.49,0.0,8.0,0.0,0.0
d,50,3,60,1.25,6.0,80.62,89.52,49.13,20.23,0.0,0.0,0.0,6.0,6.0,2.0,0.0,6.0,0.0,16.0,8.0,22.0,3.907857142857143,6.0,2.0,0.0,0.0
d,40,2,52,1.3333333333333333,7.4,77.06,92.56,63.35,59.44,2.5,0.0,7.5,2.5,7.5,2.5,0.0,7.5,0.0,17.5,5.0,22.5,3.292142857142857,5.0,2.5,0.0,0.0
d,21,1,25,1.1904761904761905,6.8,84.0,70.33,99.0,88.66,4.76,0.0,0.0,0.0,4.76,4.76,0.0,4.76,0.0,23.799999999999997,0.0,23.799999999999997,3.0366666666666666,0.0,0.0,0.0,4.761904761904762
d,30,2,35,1.25,5.2,82.65,93.41,99.0,20.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,19.990000000000002,0.0,19.990000000000002,3.2899999999999996,10.0,0.0,0.0,0.0
d,82,4,94,1.1898734177215189,6.3,85.22,95.69,82.04,37.8,1.22,0.0,2.44,1.22,4.88,6.1,2.44,8.54,2.44,20.740000000000002,0.0,17.080000000000005,3.506521739130434,2.4390243902439024,1.2195121951219512,1.2195121951219512,0.0
d,75,6,99,1.32,4.6,84.17,80.25,26.54,81.12,5.33,1.33,0.0,5.33,2.67,9.33,0.0,6.66,0.0,13.33,0.0,10.67,3.51,2.666666666666667,0.0,0.0,1.3333333333333337
d,34,2,45,1.3235294117647058,6.4,79.6,22.63,46.57,20.23,0.0,0.0,2.94,8.82,5.88,0.0,0.0,2.94,5.88,20.58,5.88,26.459999999999997,3.0872727272727265,5.88235294117647,0.0,0.0,0.0
d,23,1,31,1.3478260869565217,8.7,73.51,98.7,44.75,20.23,0.0,0.0,4.35,0.0,4.35,4.35,0.0,4.35,0.0,13.04,8.7,17.39,4.2787500000000005,0.0,0.0,0.0,0.0
d,29,1,35,1.206896551724138,9.9,75.88,93.52,99.0,98.26,6.9,0.0,0.0,3.45,6.9,3.45,0.0,6.9,3.45,24.139999999999997,0.0,27.59,3.566,0.0,0.0,0.0,0.0
